timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
39396,1.01,0.02,-0.01,0.12,1.34,0.12,-46.00,-35.00,35.00,sitting_down
39502,1.01,0.02,-0.01,0.49,0.12,0.12,-46.00,-35.00,22.00,sitting_down
39595,1.01,0.02,-0.01,0.06,0.49,0.12,-47.00,-35.00,27.00,sitting_down
39701,1.00,0.02,0.00,-0.85,-0.55,0.12,-45.00,-34.00,24.00,sitting_down
39794,1.01,0.02,-0.01,0.37,0.49,0.12,-47.00,-34.00,25.00,sitting_down
39900,1.01,0.02,-0.01,-0.79,0.55,0.12,-44.00,-33.00,24.00,sitting_down
39993,1.01,0.02,-0.00,-0.24,0.43,0.18,-44.00,-37.00,26.00,sitting_down
40099,1.01,0.02,-0.01,0.12,0.61,-0.12,-44.00,-33.00,26.00,sitting_down
40192,1.01,0.02,-0.01,-0.55,-0.12,0.06,-47.00,-34.00,26.00,sitting_down
40285,1.01,0.02,-0.01,-0.55,-0.37,0.06,-42.00,-36.00,30.00,sitting_down
40391,1.01,0.02,0.00,-0.49,-1.40,-0.12,-45.00,-35.00,23.00,sitting_down
40484,1.01,0.02,-0.00,-0.12,0.98,0.00,-44.00,-35.00,25.00,sitting_down
40590,1.01,0.02,-0.00,-0.85,0.31,0.55,-45.00,-34.00,31.00,sitting_down
40683,1.01,0.02,-0.00,-2.26,-1.40,1.40,-45.00,-36.00,30.00,sitting_down
40789,1.01,0.03,0.00,-2.50,-1.53,1.34,-45.00,-36.00,29.00,sitting_down
40882,1.01,0.03,-0.00,-0.67,-1.71,0.43,-44.00,-34.00,17.00,sitting_down
40988,1.01,0.02,-0.00,1.10,-0.06,-0.31,-45.00,-35.00,26.00,sitting_down
41081,1.01,0.02,-0.01,1.71,3.11,-0.55,-45.00,-36.00,25.00,sitting_down
41187,1.01,0.03,-0.01,1.95,4.39,-1.34,-43.00,-33.00,22.00,sitting_down
41280,1.01,0.03,-0.01,0.61,1.28,-0.37,-45.00,-35.00,24.00,sitting_down
41386,1.01,0.02,-0.02,0.24,1.59,0.12,-44.00,-34.00,31.00,sitting_down
41479,1.01,0.02,-0.03,-1.40,1.16,0.67,-41.00,-35.00,24.00,sitting_down
41585,1.01,0.02,-0.02,0.49,-0.85,-0.49,-45.00,-36.00,30.00,sitting_down
41678,1.01,0.02,-0.02,2.08,2.75,-0.49,-46.00,-37.00,24.00,sitting_down
41771,1.01,0.02,-0.01,-0.12,0.31,0.18,-44.00,-35.00,20.00,sitting_down
41877,1.00,0.02,-0.01,-0.18,1.34,0.37,-48.00,-34.00,24.00,sitting_down
41971,1.01,0.02,-0.01,1.04,0.98,-0.31,-45.00,-34.00,24.00,sitting_down
42077,1.00,0.03,-0.01,1.59,1.16,-0.12,-44.00,-33.00,25.00,sitting_down
42170,1.00,0.03,-0.01,0.12,0.92,0.06,-45.00,-34.00,24.00,sitting_down
42276,1.01,0.02,-0.02,1.46,2.56,-0.18,-45.00,-34.00,22.00,sitting_down
42369,1.01,0.02,-0.04,-0.92,1.16,-0.43,-42.00,-34.00,26.00,sitting_down
42475,1.01,0.03,-0.02,-0.18,0.12,-0.31,-49.00,-34.00,22.00,sitting_down
42568,1.01,0.02,-0.03,-1.59,-0.92,1.16,-43.00,-34.00,25.00,sitting_down
42674,1.01,0.03,-0.02,-1.28,-0.85,0.85,-48.00,-34.00,19.00,sitting_down
42767,1.01,0.03,-0.03,1.59,2.50,-0.79,-44.00,-35.00,28.00,sitting_down
42860,1.01,0.02,-0.02,0.55,2.14,0.06,-41.00,-37.00,23.00,sitting_down
42966,1.01,0.03,-0.02,0.67,0.98,-0.37,-42.00,-34.00,22.00,sitting_down
43059,1.01,0.02,-0.03,0.73,1.46,-0.31,-42.00,-35.00,20.00,sitting_down
43165,1.01,0.02,-0.02,-0.61,-0.31,-0.18,-44.00,-30.00,25.00,sitting_down
43258,1.00,0.03,-0.02,0.31,1.89,-0.18,-44.00,-34.00,27.00,sitting_down
43364,1.00,0.02,-0.03,-0.61,-0.55,-0.43,-44.00,-33.00,24.00,sitting_down
43457,1.01,0.02,-0.03,0.00,0.49,-0.31,-41.00,-33.00,22.00,sitting_down
43563,1.01,0.02,-0.02,-0.18,0.06,0.37,-47.00,-35.00,23.00,sitting_down
43656,1.00,0.02,-0.02,-1.40,-1.34,0.18,-44.00,-33.00,25.00,sitting_down
43762,1.00,0.03,-0.02,-0.85,-0.49,0.43,-45.00,-33.00,21.00,sitting_down
43855,1.01,0.02,-0.03,0.31,0.73,-0.18,-44.00,-37.00,23.00,sitting_down
43961,1.01,0.02,-0.03,-0.06,-0.67,0.24,-46.00,-33.00,24.00,sitting_down
44054,1.01,0.02,-0.03,-0.31,0.55,0.00,-44.00,-33.00,26.00,sitting_down
44147,1.01,0.03,-0.02,-0.37,-0.18,0.06,-46.00,-33.00,19.00,sitting_down
44253,1.01,0.03,-0.03,0.31,0.49,0.12,-43.00,-32.00,23.00,sitting_down
44346,1.00,0.02,-0.02,-0.18,0.73,-0.18,-44.00,-37.00,19.00,sitting_down
44452,1.01,0.03,-0.02,-0.73,-0.49,0.12,-44.00,-34.00,26.00,sitting_down
44545,1.01,0.03,-0.02,1.22,-0.06,0.49,-45.00,-35.00,21.00,sitting_down
44651,1.00,0.03,-0.01,-0.18,0.73,-0.24,-46.00,-34.00,20.00,sitting_down
44744,1.01,0.03,-0.02,-0.37,0.43,0.06,-43.00,-35.00,24.00,sitting_down
44850,1.01,0.03,-0.02,0.61,-0.37,0.18,-44.00,-32.00,16.00,sitting_down
44943,1.00,0.03,-0.02,-1.04,-0.37,0.06,-43.00,-34.00,24.00,sitting_down
45049,1.01,0.03,-0.02,-1.46,-1.10,-0.24,-45.00,-37.00,19.00,sitting_down
45142,1.01,0.02,-0.03,-1.16,0.06,0.12,-41.00,-35.00,23.00,sitting_down
45248,1.01,0.03,-0.03,-0.06,-0.06,0.00,-46.00,-32.00,21.00,sitting_down
45341,1.01,0.03,-0.02,-0.98,-0.98,0.31,-42.00,-34.00,24.00,sitting_down
45447,1.01,0.03,-0.02,-0.55,0.06,0.18,-44.00,-32.00,26.00,sitting_down
45540,1.00,0.03,-0.02,-0.98,-0.24,0.31,-44.00,-33.00,27.00,sitting_down
45633,1.01,0.02,-0.02,-0.37,-0.67,-0.06,-43.00,-34.00,20.00,sitting_down
45739,1.01,0.03,-0.01,-0.92,0.37,0.37,-46.00,-33.00,27.00,sitting_down
45832,1.00,0.03,-0.02,-0.12,0.85,-0.31,-44.00,-32.00,27.00,sitting_down
45938,1.01,0.03,-0.02,-0.06,0.85,-0.12,-44.00,-34.00,24.00,sitting_down
46031,1.01,0.03,-0.02,-0.37,0.18,-0.18,-45.00,-33.00,28.00,sitting_down
46137,1.01,0.03,-0.02,-0.18,0.31,0.31,-46.00,-35.00,26.00,sitting_down
46230,1.01,0.03,-0.01,-0.67,-0.85,0.12,-42.00,-31.00,31.00,sitting_down
46337,1.01,0.03,-0.02,-0.79,-0.24,-0.12,-42.00,-33.00,28.00,sitting_down
46430,1.01,0.03,-0.02,0.24,-0.18,0.31,-44.00,-34.00,25.00,sitting_down
46536,1.01,0.03,-0.01,-1.28,-1.10,0.18,-45.00,-36.00,25.00,sitting_down
46629,1.01,0.03,-0.01,-1.10,0.12,0.37,-44.00,-32.00,26.00,sitting_down
46722,1.01,0.03,-0.01,-0.06,-0.12,-0.18,-45.00,-34.00,27.00,sitting_down
46829,1.01,0.03,-0.02,-0.24,0.61,0.00,-48.00,-32.00,25.00,sitting_down
46922,1.01,0.02,-0.02,0.06,0.49,0.00,-44.00,-32.00,28.00,sitting_down
47028,1.01,0.03,-0.02,0.12,0.43,0.12,-44.00,-31.00,24.00,sitting_down
47121,1.00,0.03,-0.01,-0.37,0.00,0.24,-45.00,-31.00,26.00,sitting_down
47227,1.01,0.03,-0.02,0.00,0.43,-0.06,-47.00,-34.00,20.00,sitting_down
47320,1.01,0.03,-0.02,0.43,-0.12,-0.37,-48.00,-35.00,26.00,sitting_down
47426,1.01,0.03,-0.02,-1.34,-1.28,0.18,-47.00,-31.00,25.00,sitting_down
47519,1.01,0.03,-0.02,-1.71,-0.67,0.55,-46.00,-33.00,22.00,sitting_down
47625,1.01,0.03,-0.01,-0.85,-0.24,0.18,-46.00,-36.00,31.00,sitting_down
47718,1.01,0.03,-0.02,-0.43,0.31,0.00,-44.00,-32.00,24.00,sitting_down
47811,1.01,0.03,-0.02,-0.24,0.37,-0.06,-44.00,-33.00,31.00,sitting_down
47917,1.01,0.03,-0.01,0.00,-1.65,0.06,-45.00,-34.00,24.00,sitting_down
48010,1.01,0.03,-0.01,-0.98,-0.24,0.31,-44.00,-36.00,25.00,sitting_down
48116,1.00,0.03,-0.01,-0.49,0.67,-0.43,-46.00,-34.00,32.00,sitting_down
48209,1.01,0.03,-0.02,-0.92,-0.55,0.06,-45.00,-34.00,28.00,sitting_down
48315,1.00,0.03,-0.01,-0.24,-0.18,0.55,-45.00,-32.00,24.00,sitting_down
48408,1.01,0.03,-0.02,0.06,0.24,0.06,-45.00,-34.00,25.00,sitting_down
48514,1.01,0.03,-0.01,-0.31,-1.22,0.06,-45.00,-31.00,25.00,sitting_down
48607,1.01,0.03,-0.01,-0.43,-0.06,0.06,-43.00,-33.00,19.00,sitting_down
48713,1.01,0.03,-0.01,-0.49,0.24,-0.12,-44.00,-31.00,24.00,sitting_down
48806,1.01,0.03,-0.02,0.61,1.04,-0.12,-48.00,-33.00,22.00,sitting_down
48912,1.01,0.03,-0.01,-0.55,0.73,0.06,-45.00,-33.00,26.00,sitting_down
49005,1.01,0.04,-0.01,0.00,1.65,0.49,-45.00,-32.00,27.00,sitting_down
49098,1.01,0.03,-0.02,-1.22,-1.22,-0.24,-45.00,-35.00,22.00,sitting_down
49204,1.00,0.03,-0.00,-1.77,-2.50,-0.31,-45.00,-32.00,24.00,sitting_down
49297,1.01,0.03,-0.02,-2.38,-0.92,0.18,-44.00,-33.00,23.00,sitting_down
49403,1.00,0.04,0.01,-1.34,-0.49,0.43,-44.00,-36.00,27.00,sitting_down
49496,1.01,0.03,-0.00,1.34,0.73,-0.79,-49.00,-34.00,19.00,sitting_down
49602,1.01,0.03,-0.02,2.44,3.30,-0.43,-45.00,-31.00,29.00,sitting_down
49695,1.00,0.02,-0.01,3.30,4.15,-0.24,-45.00,-31.00,25.00,sitting_down
49801,1.01,0.03,-0.02,1.10,2.14,-1.16,-45.00,-31.00,24.00,sitting_down
49894,1.00,0.02,-0.01,-3.91,-1.83,-0.49,-44.00,-34.00,27.00,sitting_down
50000,1.00,0.02,0.00,-1.65,0.43,0.31,-43.00,-31.00,21.00,sitting_down
50093,1.01,0.03,-0.00,-0.31,-0.85,-0.43,-45.00,-32.00,24.00,sitting_down
50199,1.00,0.04,0.00,-3.72,-5.31,0.92,-45.00,-32.00,30.00,sitting_down
50292,1.01,0.02,-0.02,-1.95,-5.00,0.49,-46.00,-32.00,26.00,sitting_down
50385,1.01,0.02,-0.02,2.01,2.75,-0.31,-45.00,-32.00,30.00,sitting_down
50491,1.01,0.03,-0.03,0.85,3.42,0.55,-47.00,-35.00,31.00,sitting_down
50584,1.00,0.02,-0.00,-3.23,-5.31,0.98,-48.00,-35.00,26.00,sitting_down
50690,1.00,0.02,-0.01,-1.71,-0.79,0.43,-46.00,-34.00,24.00,sitting_down
50783,1.00,0.03,-0.01,-2.38,-2.44,0.67,-47.00,-33.00,26.00,sitting_down
50889,1.00,0.02,0.00,1.34,1.89,-2.38,-48.00,-32.00,32.00,sitting_down
50982,1.00,0.03,0.01,-0.06,1.77,-0.79,-47.00,-33.00,27.00,sitting_down
51089,1.00,0.02,-0.00,-1.04,1.34,0.98,-47.00,-33.00,27.00,sitting_down
51182,1.01,0.03,-0.01,0.55,-1.89,-0.43,-44.00,-31.00,24.00,sitting_down
51288,1.01,0.03,-0.01,-0.49,-1.04,0.31,-45.00,-34.00,29.00,sitting_down
51381,1.01,0.03,-0.02,-1.10,0.43,1.04,-45.00,-32.00,29.00,sitting_down
51474,1.01,0.03,-0.01,-0.06,0.79,-0.73,-46.00,-33.00,31.00,sitting_down
51580,1.01,0.03,-0.02,0.92,2.75,-1.04,-45.00,-34.00,22.00,sitting_down
51673,1.01,0.03,-0.01,-1.28,-2.20,-1.77,-45.00,-34.00,30.00,sitting_down
51779,1.01,0.03,-0.01,-5.86,-3.97,1.77,-47.00,-31.00,31.00,sitting_down
51872,1.00,0.02,0.01,0.92,0.18,-1.34,-45.00,-34.00,28.00,sitting_down
51978,1.01,0.04,-0.01,4.94,6.23,0.00,-46.00,-33.00,29.00,sitting_down
52072,1.00,0.02,0.01,-0.37,-0.55,-0.55,-45.00,-32.00,27.00,sitting_down
52178,1.01,0.03,-0.00,-2.56,-1.04,0.79,-46.00,-34.00,28.00,sitting_down
52271,1.01,0.02,-0.00,1.04,0.92,-1.28,-48.00,-35.00,25.00,sitting_down
52377,1.01,0.03,0.00,2.62,4.09,0.37,-46.00,-34.00,27.00,sitting_down
52470,1.01,0.02,-0.01,2.75,2.50,-1.89,-45.00,-31.00,24.00,sitting_down
52576,1.01,0.04,-0.01,-2.14,-1.28,1.04,-48.00,-35.00,19.00,sitting_down
52669,1.00,0.03,-0.01,-3.11,-2.08,0.43,-46.00,-32.00,29.00,sitting_down
52762,1.00,0.02,0.00,-0.85,-2.93,-2.32,-48.00,-34.00,23.00,sitting_down
52868,1.01,0.03,-0.01,-3.48,-2.38,1.53,-47.00,-32.00,26.00,sitting_down
52961,1.00,0.02,-0.00,1.71,1.77,-0.12,-47.00,-33.00,26.00,sitting_down
53067,1.01,0.03,-0.03,2.20,0.79,-1.46,-43.00,-33.00,22.00,sitting_down
53160,1.00,0.02,-0.00,-0.98,0.18,-0.55,-47.00,-34.00,29.00,sitting_down
53266,1.01,0.01,0.01,-2.20,-2.26,-1.22,-45.00,-32.00,26.00,sitting_down
53359,1.01,0.03,-0.02,1.71,3.48,1.22,-44.00,-33.00,24.00,sitting_down
53465,1.01,0.05,-0.02,-1.65,0.49,-0.37,-44.00,-34.00,26.00,sitting_down
53558,1.01,0.01,-0.05,0.67,2.14,-0.18,-45.00,-31.00,25.00,sitting_down
53664,1.01,0.01,-0.02,1.89,1.10,-1.16,-42.00,-33.00,27.00,sitting_down
53757,1.01,0.03,-0.03,0.12,0.85,0.12,-47.00,-32.00,25.00,sitting_down
53863,1.01,0.02,-0.02,-1.04,0.31,-0.31,-46.00,-33.00,25.00,sitting_down
53956,1.01,0.02,-0.02,-2.69,-1.71,-0.55,-46.00,-31.00,24.00,sitting_down
54050,1.00,0.02,-0.01,-2.01,-0.49,0.18,-44.00,-34.00,28.00,sitting_down
54156,1.01,0.02,-0.03,-0.12,-0.24,-0.24,-47.00,-34.00,20.00,sitting_down
54249,1.01,0.02,-0.02,-0.98,-0.67,-0.55,-44.00,-32.00,28.00,sitting_down
54355,1.01,0.02,-0.01,0.67,-0.37,-0.61,-44.00,-33.00,26.00,sitting_down
54448,1.00,0.02,-0.00,0.79,0.73,0.49,-45.00,-32.00,26.00,sitting_down
54554,1.01,0.02,-0.02,0.67,1.10,-0.85,-45.00,-32.00,27.00,sitting_down
54647,1.01,0.02,-0.01,-1.04,-0.31,0.43,-45.00,-32.00,16.00,sitting_down
54754,1.01,0.01,-0.02,1.65,1.59,-2.14,-45.00,-31.00,23.00,sitting_down
54847,1.00,0.02,0.00,-1.46,0.00,-1.71,-44.00,-32.00,27.00,sitting_down
54940,1.00,0.01,-0.00,2.44,-1.34,-1.59,-45.00,-32.00,22.00,sitting_down
55046,1.01,0.01,-0.02,-1.83,-1.46,0.85,-45.00,-34.00,22.00,sitting_down
55139,1.01,0.01,-0.02,1.10,1.89,-2.50,-42.00,-31.00,28.00,sitting_down
55245,1.00,0.00,-0.01,0.73,1.71,-2.93,-46.00,-35.00,28.00,sitting_down
55338,1.00,-0.00,-0.03,-1.40,0.37,-1.46,-46.00,-32.00,25.00,sitting_down
55444,1.01,0.01,-0.02,-0.18,-0.61,-0.12,-44.00,-34.00,30.00,sitting_down
55537,1.01,-0.00,-0.02,0.92,-0.37,-0.92,-45.00,-32.00,20.00,sitting_down
55643,1.01,-0.00,-0.03,-0.98,-0.18,-0.37,-45.00,-34.00,28.00,sitting_down
55736,1.01,-0.01,-0.00,-3.11,-4.15,-0.49,-45.00,-32.00,22.00,sitting_down
55842,1.01,-0.00,-0.02,-0.61,-1.40,-0.73,-44.00,-32.00,23.00,sitting_down
55935,1.01,-0.00,-0.01,0.24,-0.67,0.18,-46.00,-32.00,24.00,sitting_down
56041,1.00,-0.01,0.00,-2.08,-0.98,-0.92,-43.00,-32.00,24.00,sitting_down
56135,1.01,-0.00,-0.01,0.31,-0.18,0.31,-46.00,-34.00,24.00,sitting_down
56228,1.01,-0.01,-0.01,-0.24,1.28,0.43,-45.00,-33.00,24.00,sitting_down
56334,1.01,0.00,-0.01,-0.18,0.06,-0.12,-47.00,-33.00,27.00,sitting_down
56427,1.01,-0.01,-0.01,-0.85,-1.22,0.06,-46.00,-37.00,24.00,sitting_down
56533,1.01,-0.00,0.00,-1.46,-1.65,0.55,-46.00,-34.00,27.00,sitting_down
56626,1.01,-0.00,-0.00,-0.43,0.24,-0.79,-45.00,-33.00,24.00,sitting_down
56732,1.01,-0.01,-0.00,-0.49,0.98,-1.16,-47.00,-33.00,26.00,sitting_down
56825,1.01,-0.01,-0.00,0.00,0.55,-0.37,-44.00,-33.00,26.00,sitting_down
56931,1.01,-0.00,-0.01,0.92,1.83,-0.37,-44.00,-32.00,21.00,sitting_down
57024,1.01,-0.01,-0.01,-0.37,-0.12,0.67,-45.00,-34.00,24.00,sitting_down
57130,1.01,-0.01,-0.00,-0.85,-0.31,0.37,-44.00,-33.00,26.00,sitting_down
57223,1.01,-0.01,-0.00,-0.37,0.37,-0.12,-44.00,-34.00,27.00,sitting_down
57316,1.01,-0.01,0.00,-0.18,-0.06,-0.24,-45.00,-34.00,22.00,sitting_down
57422,1.01,-0.01,-0.01,-0.24,0.61,-0.06,-45.00,-32.00,26.00,sitting_down
57515,1.01,-0.00,0.00,-0.24,-0.37,-0.43,-47.00,-33.00,26.00,sitting_down
57621,1.01,-0.01,-0.00,-0.49,-0.49,-0.06,-46.00,-32.00,29.00,sitting_down
57714,1.01,-0.01,0.00,-0.06,-0.06,-0.49,-45.00,-32.00,28.00,sitting_down
57820,1.01,-0.01,0.00,-0.24,-0.18,-0.06,-46.00,-35.00,32.00,sitting_down
57913,1.01,-0.01,-0.00,0.06,0.73,-0.06,-44.00,-34.00,23.00,sitting_down
58019,1.01,-0.01,-0.00,0.37,0.98,0.37,-47.00,-32.00,26.00,sitting_down
58112,1.01,-0.00,0.00,-0.24,0.18,0.98,-47.00,-33.00,27.00,sitting_down
58218,1.01,-0.01,0.00,0.73,1.40,2.08,-46.00,-34.00,26.00,sitting_down
58311,1.01,-0.00,-0.00,-0.49,-1.16,0.79,-43.00,-32.00,26.00,sitting_down
58417,1.01,0.00,-0.01,0.18,0.18,1.59,-45.00,-32.00,20.00,sitting_down
58510,1.01,0.00,-0.01,1.71,2.14,2.20,-45.00,-33.00,24.00,sitting_down
58616,1.01,0.01,-0.01,0.31,0.24,1.04,-44.00,-34.00,26.00,sitting_down
58710,1.01,0.01,-0.01,-0.43,-1.34,0.24,-48.00,-33.00,27.00,sitting_down
58803,1.01,0.01,-0.01,-0.49,0.06,-1.22,-45.00,-32.00,25.00,sitting_down
58909,1.01,0.01,-0.00,0.12,0.12,0.37,-44.00,-32.00,24.00,sitting_down
59002,1.01,0.01,-0.00,-0.37,0.55,-0.49,-44.00,-34.00,24.00,sitting_down
59108,1.00,0.01,-0.01,-0.37,4.09,-0.37,-45.00,-33.00,30.00,sitting_down
59201,1.00,0.00,-0.01,0.98,7.32,-1.10,-45.00,-34.00,29.00,sitting_down
59307,1.01,0.00,-0.03,-0.24,4.15,-0.61,-45.00,-31.00,22.00,sitting_down
59400,1.01,0.00,-0.03,-0.18,-0.98,0.18,-45.00,-33.00,26.00,sitting_down
59506,1.01,0.00,-0.03,-0.24,0.43,-0.12,-46.00,-31.00,26.00,sitting_down
59599,1.01,0.01,-0.04,-0.61,-0.79,0.00,-46.00,-33.00,27.00,sitting_down
59705,1.01,0.00,-0.03,-0.06,-0.12,-0.24,-45.00,-33.00,22.00,sitting_down
59798,1.01,0.01,-0.03,-0.67,0.06,-0.43,-46.00,-32.00,28.00,sitting_down
59891,1.01,0.00,-0.04,-1.04,-3.97,-0.12,-44.00,-31.00,20.00,sitting_down
59997,1.01,-0.00,-0.01,-3.23,-8.06,-1.04,-43.00,-33.00,26.00,sitting_down
60090,1.01,0.00,-0.00,-0.43,-4.15,0.00,-44.00,-32.00,32.00,sitting_down
60196,1.01,0.00,-0.00,-0.18,-0.55,0.24,-44.00,-33.00,25.00,sitting_down
60289,1.01,0.01,-0.00,-0.43,-0.18,-0.18,-45.00,-33.00,27.00,sitting_down
60395,1.01,0.01,0.00,-0.37,-0.12,0.18,-46.00,-32.00,30.00,sitting_down
60488,1.01,0.00,0.00,0.31,0.12,0.37,-47.00,-31.00,24.00,sitting_down
60593,1.01,0.01,0.00,-0.06,-0.67,0.55,-43.00,-32.00,29.00,sitting_down
60686,1.01,0.01,0.00,-0.18,0.31,1.04,-44.00,-33.00,31.00,sitting_down
60792,1.01,0.01,-0.00,0.31,1.10,0.73,-46.00,-31.00,23.00,sitting_down
60885,1.01,0.01,-0.00,0.18,-0.43,1.83,-44.00,-34.00,29.00,sitting_down
60991,1.01,0.01,0.00,0.18,-0.43,0.92,-46.00,-33.00,25.00,sitting_down
61084,1.01,0.01,0.01,0.37,-0.61,0.24,-45.00,-34.00,25.00,sitting_down
61190,1.01,0.01,0.01,-0.67,-1.89,-0.61,-46.00,-32.00,25.00,sitting_down
61283,1.01,0.01,0.01,-2.75,-3.72,-2.44,-43.00,-35.00,27.00,sitting_down
61389,1.01,0.01,0.02,0.85,5.49,1.16,-41.00,-33.00,26.00,sitting_down
61482,1.01,0.01,0.02,-1.16,-0.49,-0.92,-45.00,-34.00,26.00,sitting_down
61575,1.01,0.00,0.02,0.55,0.73,-3.23,-42.00,-33.00,23.00,sitting_down
61681,1.01,-0.01,0.01,0.24,4.33,-2.14,-44.00,-33.00,30.00,sitting_down
61774,1.01,-0.01,0.01,-1.10,0.24,-2.32,-45.00,-33.00,29.00,sitting_down
61880,1.01,-0.01,0.01,-0.79,0.31,-2.44,-45.00,-32.00,24.00,sitting_down
61973,1.01,-0.01,0.01,0.12,-0.06,-1.10,-47.00,-32.00,20.00,sitting_down
62079,1.01,-0.01,0.01,0.79,0.18,-0.92,-45.00,-32.00,26.00,sitting_down
62172,1.01,-0.01,0.01,0.43,-1.16,0.12,-45.00,-33.00,28.00,sitting_down
62278,1.01,-0.02,0.02,0.24,0.12,-0.49,-48.00,-34.00,25.00,sitting_down
62371,1.01,-0.02,0.02,1.59,0.85,-0.37,-45.00,-33.00,29.00,sitting_down
62477,1.01,-0.02,0.01,0.61,0.43,-0.37,-46.00,-31.00,25.00,sitting_down
62570,1.01,-0.02,0.02,-0.61,-1.83,-0.79,-45.00,-33.00,22.00,sitting_down
62676,1.01,-0.02,0.01,0.00,0.79,-0.55,-47.00,-32.00,24.00,sitting_down
62769,1.01,-0.02,0.02,-0.92,-1.16,-0.18,-47.00,-31.00,28.00,sitting_down
62862,1.01,-0.02,0.01,0.24,-0.49,-0.49,-44.00,-30.00,24.00,sitting_down
62968,1.01,-0.02,0.02,0.00,0.06,0.12,-48.00,-33.00,29.00,sitting_down
63061,1.01,-0.02,0.02,-0.24,-0.43,0.18,-45.00,-31.00,29.00,sitting_down
63167,1.01,-0.02,0.02,-0.67,-0.31,0.43,-47.00,-32.00,32.00,sitting_down
63260,1.01,-0.02,0.01,-2.20,-2.20,-0.67,-44.00,-33.00,28.00,sitting_down
63366,1.01,-0.01,0.04,0.06,4.03,-1.10,-46.00,-34.00,34.00,sitting_down
63459,1.01,-0.03,0.01,1.10,5.49,-0.49,-45.00,-31.00,26.00,sitting_down
63565,1.01,-0.02,0.01,1.59,4.03,-1.40,-48.00,-33.00,28.00,sitting_down
63658,1.01,-0.02,-0.00,-3.91,3.72,1.46,-44.00,-31.00,27.00,sitting_down
63764,1.01,-0.02,-0.01,-0.31,7.32,-0.92,-49.00,-31.00,28.00,sitting_down
63857,1.01,-0.01,-0.02,-0.37,-0.31,-2.50,-45.00,-33.00,26.00,sitting_down
63951,1.01,-0.03,-0.02,2.08,2.69,-0.92,-46.00,-30.00,18.00,sitting_down
64057,1.01,-0.03,-0.02,1.40,1.22,-3.17,-47.00,-34.00,27.00,sitting_down
64150,1.00,-0.04,-0.02,-2.38,-1.16,-2.87,-44.00,-33.00,32.00,sitting_down
64256,1.01,-0.04,-0.02,-4.76,0.37,-0.67,-47.00,-31.00,26.00,sitting_down
64349,1.01,-0.04,-0.02,-0.31,-0.18,0.73,-47.00,-32.00,28.00,sitting_down
64455,1.01,-0.04,-0.02,2.81,1.46,2.38,-49.00,-32.00,30.00,sitting_down
64548,1.01,-0.03,-0.01,0.85,-1.28,-0.61,-48.00,-31.00,26.00,sitting_down
64654,1.01,-0.03,-0.02,-1.83,-0.06,0.18,-49.00,-34.00,26.00,sitting_down
64747,1.01,-0.03,-0.01,-2.08,-0.49,-1.65,-47.00,-30.00,26.00,sitting_down
64853,1.01,-0.04,-0.01,-0.18,0.31,-0.79,-48.00,-32.00,30.00,sitting_down
64946,1.01,-0.04,-0.02,1.89,1.22,-0.49,-48.00,-31.00,31.00,sitting_down
65052,1.01,-0.04,-0.02,0.49,2.56,0.18,-46.00,-33.00,20.00,sitting_down
65146,1.01,-0.04,-0.03,-0.06,1.89,0.79,-47.00,-31.00,24.00,sitting_down
65239,1.01,-0.04,-0.02,-0.73,1.77,1.34,-46.00,-31.00,26.00,sitting_down
65345,1.00,-0.03,-0.02,-1.77,-1.22,-0.92,-50.00,-30.00,26.00,sitting_down
65438,1.01,-0.04,-0.01,-1.71,-1.53,-0.31,-50.00,-31.00,26.00,sitting_down
65544,1.01,-0.05,-0.03,3.30,5.92,-5.31,-49.00,-33.00,30.00,sitting_down
65637,1.01,-0.04,-0.03,-1.83,-2.01,1.59,-48.00,-30.00,26.00,sitting_down
65743,1.00,-0.04,-0.01,-1.16,-2.50,0.12,-48.00,-30.00,25.00,sitting_down
65836,1.01,-0.03,-0.01,-1.28,-0.06,0.37,-49.00,-31.00,24.00,sitting_down
65942,1.00,-0.03,-0.01,0.06,2.08,0.18,-47.00,-33.00,27.00,sitting_down
66035,1.01,-0.04,-0.02,0.85,1.89,1.10,-49.00,-28.00,22.00,sitting_down
66141,1.01,-0.04,-0.03,-1.22,-0.06,-0.06,-50.00,-31.00,25.00,sitting_down
66235,1.01,-0.03,-0.02,-0.55,0.55,0.61,-46.00,-31.00,30.00,sitting_down
66329,1.01,-0.04,-0.04,3.11,3.72,-0.06,-48.00,-36.00,24.00,sitting_down
66435,1.01,-0.03,-0.03,0.00,1.89,0.73,-46.00,-32.00,29.00,sitting_down
66528,1.00,-0.03,-0.03,0.18,0.37,-0.12,-47.00,-32.00,26.00,sitting_down
66634,1.01,-0.03,-0.03,0.37,0.85,-0.24,-45.00,-32.00,26.00,sitting_down
66727,1.01,-0.03,-0.03,0.06,0.67,0.31,-46.00,-31.00,27.00,sitting_down
66833,1.01,-0.03,-0.03,-0.43,0.61,0.37,-48.00,-31.00,26.00,sitting_down
66926,1.01,-0.04,-0.03,0.67,0.85,0.12,-46.00,-33.00,24.00,sitting_down
67032,1.01,-0.03,-0.04,0.06,1.40,-0.24,-48.00,-30.00,27.00,sitting_down
67125,1.00,-0.03,-0.03,0.24,0.55,0.31,-49.00,-32.00,21.00,sitting_down
