timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
39684,0.82,0.09,0.58,2.20,-0.79,1.28,-20.00,-36.00,34.00,unknown
39790,0.83,0.10,0.61,-0.92,-3.54,2.44,-17.00,-35.00,33.00,unknown
39883,0.82,0.09,0.59,1.04,-2.14,-0.12,-21.00,-36.00,39.00,unknown
39989,0.82,0.09,0.59,0.85,-0.92,0.85,-21.00,-36.00,37.00,unknown
40082,0.82,0.09,0.59,0.49,-2.26,0.18,-18.00,-35.00,34.00,unknown
40188,0.82,0.09,0.60,-0.55,-0.92,-0.49,-18.00,-36.00,32.00,unknown
40281,0.82,0.09,0.59,0.43,0.43,-0.24,-20.00,-38.00,36.00,unknown
40387,0.82,0.09,0.59,0.06,-0.18,0.12,-20.00,-36.00,35.00,unknown
40480,0.81,0.08,0.59,0.24,0.37,-0.55,-19.00,-34.00,37.00,unknown
40573,0.81,0.08,0.58,-1.10,-0.37,-0.37,-18.00,-37.00,38.00,unknown
40679,0.81,0.08,0.60,-0.85,-0.92,-0.24,-19.00,-39.00,31.00,unknown
40772,0.81,0.09,0.59,1.10,0.37,-0.24,-19.00,-35.00,37.00,unknown
40878,0.81,0.08,0.59,-2.20,-0.18,0.49,-20.00,-35.00,37.00,unknown
40971,0.81,0.08,0.59,-2.62,-0.06,-1.83,-20.00,-36.00,36.00,unknown
41077,0.81,0.09,0.59,-0.49,-0.24,0.18,-17.00,-37.00,34.00,unknown
41170,0.81,0.09,0.60,0.37,-0.55,1.04,-19.00,-36.00,33.00,unknown
41276,0.81,0.08,0.59,-0.31,0.12,0.98,-19.00,-36.00,36.00,unknown
41369,0.80,0.08,0.59,-0.37,0.06,-0.73,-21.00,-37.00,37.00,unknown
41475,0.81,0.09,0.59,-0.06,-0.85,-0.79,-18.00,-36.00,40.00,unknown
41568,0.81,0.08,0.60,-0.43,-0.61,-0.31,-21.00,-38.00,32.00,unknown
41674,0.81,0.09,0.59,-0.49,-0.79,0.79,-19.00,-37.00,35.00,unknown
41767,0.81,0.09,0.60,0.24,-0.31,-0.55,-17.00,-36.00,44.00,unknown
41873,0.81,0.09,0.60,0.73,0.00,-0.18,-22.00,-38.00,35.00,unknown
41966,0.81,0.08,0.60,-0.73,1.22,0.43,-19.00,-35.00,32.00,unknown
42072,0.80,0.09,0.59,-0.67,0.37,-0.24,-18.00,-37.00,37.00,unknown
